timestamp,pod name,cpu usage (%),memory usage (%),pod status,pod restarts,ready containers,total containers,pod event type,pod event reason,pod event age,pod event source,pod event message,node name,event reason,event age,event source,event message,memory usage (mb),active memory requests (mb),memory requests (%),active memory limits (mb)emory limits utilization (%),memory usage (cache) (mb),memory usage (swap) (mb),network receive bytes,network transmit bytes,network receive packets (p/s),network transmit packets (p/s),network receive packets dropped (p/s),network transmit packets dropped (p/s),fs reads total (mb),fs writes total (mb),fs reads/writes total (mb),fs reads bytes total (mb),fs writes bytes total (mb),fs reads/writes bytes total (mb)
2024-05-02 14:00:00,redis,39.83,66.94,Running,0,0,1,Critical,BackOff,5m,scheduler,Mounting volume,node3,Started,20m,kubelet,Resource constraint,61.44,131.39,33.79,78.64,34.77,9.77,5886.88,6326.03,18.87,6.7,3.17,0.18,3.8459,1.817,2.9931,1.012,2.9253,0.4881
2024-05-02 15:00:00,redis,11.72,24.47,Failed,0,0,1,Critical,BackOff,5m,scheduler,Pod scheduled,node2,Started,5m,kubelet,Volume detached,458.22,44.08,59.55,47.42,43.62,9.31,3467.8,4242.33,14.12,4.68,4.54,1.51,1.3429,0.2126,4.4022,0.8711,2.747,3.3407
2024-05-02 16:00:00,frauddetection,19.66,65.08,Pending,4,1,1,Normal,FailedMount,1m,controller,Container failed,node1,Evicted,20m,api-server,Node not ready,88.29,129.66,60.7,46.79,18.54,9.37,4787.54,6047.39,16.15,10.39,1.61,1.17,1.4178,2.3614,4.491,0.0377,0.003,1.4153
2024-05-02 17:00:00,frauddetection,0.33,57.14,Running,1,0,1,Normal,Scheduled,10m,scheduler,Pod scheduled,node3,Evicted,5m,kubelet,Node not ready,101.99,73.65,24.12,35.07,16.68,9.76,3987.42,7192.34,10.93,11.64,4.69,1.42,0.2792,2.8898,4.7864,0.2826,1.0034,0.9972
2024-05-02 18:00:00,frontend,43.02,38.54,Unknown,3,0,2,Normal,FailedMount,1m,scheduler,Pod scheduled,node3,Failed,10m,kubelet,Node not ready,406.24,90.85,49.43,61.91,25.37,4.62,2666.82,528.46,1.37,9.29,1.08,2.34,1.32,1.5869,0.2217,1.6309,2.8676,3.0915
2024-05-02 19:00:00,frauddetection,34.08,26.21,Pending,1,1,2,Critical,Scheduled,30s,kubelet,Container failed,node3,Failed,20m,kubelet,Node not ready,451.7,151.15,12.66,86.12,32.83,3.77,1310.8,2572.82,11.3,12.41,4.89,1.48,2.737,3.4436,2.6241,0.9879,1.0292,3.6045
2024-05-02 20:00:00,frontend,36.35,72.82,Unknown,1,1,1,Normal,FailedMount,10m,scheduler,Mounting volume,node3,Started,10m,api-server,Volume detached,207.57,101.0,78.97,77.84,5.23,0.89,2524.51,3200.94,3.89,13.76,0.72,0.61,1.1248,1.0491,2.3209,0.4356,2.2875,1.1845
2024-05-02 21:00:00,recommendation,13.96,28.92,Failed,4,1,2,Normal,Killing,10s,controller,Container failed,node3,Failed,15m,kubelet,Volume detached,233.96,168.26,77.91,14.72,35.77,1.53,7252.15,7632.51,9.31,7.11,0.89,2.49,4.8969,0.6598,2.936,0.4474,1.7214,0.6391
2024-05-02 22:00:00,redis,4.09,62.94,Unknown,0,1,2,Warning,FailedMount,1m,kubelet,Mounting volume,node3,Failed,20m,kubelet,Resource constraint,328.59,159.04,11.66,74.48,38.05,5.77,5727.63,6324.97,13.42,13.3,1.55,0.57,1.997,3.9334,4.8227,0.2417,0.3889,1.0417
2024-05-02 23:00:00,frauddetection,40.36,40.2,Running,4,1,1,Normal,BackOff,10m,kubelet,Pod scheduled,node2,Started,20m,api-server,Resource constraint,333.84,154.13,14.45,21.46,6.68,8.41,4901.98,4841.2,4.22,14.73,2.49,1.53,1.9972,1.4798,2.9852,0.9676,0.7202,1.1101
2024-05-03 00:00:00,frontend,15.37,41.94,Unknown,1,1,1,Warning,Killing,1m,controller,Pod scheduled,node1,Evicted,15m,api-server,Volume detached,264.32,23.59,44.17,54.03,48.62,8.35,1636.13,5347.69,19.63,3.32,4.53,1.76,0.5236,2.4852,1.5382,0.2826,1.0303,0.9653
2024-05-03 01:00:00,recommendation,23.45,60.57,Unknown,4,1,1,Critical,FailedMount,10s,controller,Pod scheduled,node1,Evicted,20m,api-server,Resource constraint,255.22,122.0,64.72,25.04,25.59,4.53,8813.35,4806.25,3.75,4.19,0.62,2.5,2.85,1.8216,0.0032,0.6007,2.9069,2.4034
2024-05-03 02:00:00,frauddetection,45.51,38.97,Unknown,1,1,2,Warning,Killing,1m,scheduler,Pod scheduled,node3,Started,10m,kubelet,Resource constraint,318.88,106.28,27.05,86.71,20.7,3.36,3655.0,6448.42,15.2,9.44,3.93,2.02,4.788,2.5445,4.7759,0.8766,2.036,1.4168
2024-05-03 03:00:00,recommendation,17.82,71.31,Pending,0,1,2,Warning,BackOff,10s,scheduler,Mounting volume,node1,Started,5m,kubelet,Node not ready,147.46,162.06,11.38,61.66,35.98,2.46,2520.96,5010.09,1.41,2.55,3.83,0.56,3.7927,0.9756,3.1042,0.879,2.0738,2.1581
2024-05-03 04:00:00,frauddetection,28.64,58.59,Running,2,0,2,Warning,FailedMount,10s,scheduler,Container failed,node2,Failed,10m,api-server,Volume detached,186.36,181.7,33.21,51.16,7.74,1.25,3396.94,3457.56,5.54,11.25,1.53,1.35,1.6765,0.145,5.4585,1.401,1.6744,1.3142
2024-05-03 05:00:00,redis,26.02,32.22,Unknown,4,0,2,Normal,Killing,10m,scheduler,Container failed,node3,Started,20m,api-server,Volume detached,272.01,84.02,18.95,64.58,27.81,7.01,7147.97,7738.44,4.57,14.64,1.34,2.74,2.0196,2.408,5.2775,1.8259,1.9807,2.6091
2024-05-03 06:00:00,recommendation,21.44,36.51,Failed,3,0,1,Warning,BackOff,10s,kubelet,Mounting volume,node3,Failed,10m,kubelet,Node not ready,348.9,179.44,70.16,85.43,31.1,6.11,1081.3,975.62,7.7,7.65,0.5,0.51,3.0946,2.0968,0.7722,1.6452,2.2276,2.6885
2024-05-03 07:00:00,redis,47.66,55.64,Unknown,1,1,2,Critical,BackOff,10s,scheduler,Container failed,node1,Evicted,20m,api-server,Node not ready,60.29,176.94,52.23,66.09,20.19,0.95,9895.52,1797.92,17.51,3.19,1.34,1.38,1.0781,1.7731,0.8836,0.2146,2.7072,1.1035
2024-05-03 08:00:00,redis,43.66,11.12,Running,1,1,1,Warning,Killing,30s,kubelet,Pod scheduled,node1,Evicted,10m,api-server,Volume detached,184.44,127.29,36.86,45.69,35.76,9.09,7030.19,5599.78,6.79,14.22,4.04,2.96,3.3826,0.0098,2.5149,1.5161,2.0601,2.0004
2024-05-03 09:00:00,recommendation,23.21,42.18,Unknown,2,1,2,Warning,FailedMount,10m,controller,Pod scheduled,node2,Evicted,5m,kubelet,Volume detached,83.69,147.79,59.02,51.03,33.34,9.2,2191.78,2439.35,9.51,8.7,2.95,2.32,4.3123,2.1514,4.4773,0.5511,0.6082,1.4254
2024-05-03 10:00:00,recommendation,32.94,64.65,Failed,3,1,2,Warning,FailedMount,1m,scheduler,Container failed,node3,Evicted,10m,api-server,Resource constraint,366.25,168.69,21.73,76.4,35.16,1.1,6530.73,2293.81,12.77,7.36,3.29,1.82,3.5928,2.5344,2.7564,1.1935,1.6839,0.5069
2024-05-03 11:00:00,recommendation,6.51,36.48,Unknown,0,0,1,Normal,Killing,1m,kubelet,Container failed,node2,Started,10m,api-server,Resource constraint,55.47,120.84,20.35,43.95,48.11,9.0,3538.38,6094.3,8.23,10.88,3.01,0.51,2.9384,0.4361,2.7541,1.5555,2.401,2.5541
2024-05-03 12:00:00,frauddetection,12.58,2.1,Unknown,1,1,1,Warning,BackOff,1m,scheduler,Mounting volume,node1,Evicted,15m,kubelet,Resource constraint,276.25,142.17,36.02,63.44,8.25,4.73,5269.62,1703.19,7.79,7.28,4.76,0.47,3.843,0.0469,1.584,1.7444,0.8163,3.2983
2024-05-03 13:00:00,recommendation,22.73,55.9,Pending,2,1,2,Normal,Scheduled,30s,controller,Container failed,node1,Started,15m,api-server,Node not ready,339.85,82.86,71.61,57.14,31.84,3.88,3937.33,6076.9,19.18,8.77,1.51,0.95,1.5376,3.5285,0.8335,0.2405,1.4875,0.7172
2024-05-03 14:00:00,frauddetection,48.02,23.02,Unknown,0,0,1,Normal,FailedMount,5m,controller,Container failed,node1,Started,5m,api-server,Resource constraint,468.87,117.83,24.29,24.15,16.8,8.92,9822.62,4571.14,13.59,5.01,4.08,1.61,2.279,1.399,1.6283,1.7443,0.8321,1.8717
2024-05-03 15:00:00,frauddetection,10.91,41.75,Unknown,1,0,2,Warning,Killing,10s,scheduler,Pod scheduled,node1,Failed,10m,api-server,Volume detached,277.83,166.96,36.33,77.74,12.06,3.5,3772.63,6637.67,17.79,14.68,0.27,2.43,0.6198,1.3856,1.8702,0.5177,2.1371,1.7169
2024-05-03 16:00:00,recommendation,36.38,57.74,Running,3,0,2,Warning,Scheduled,5m,controller,Pod scheduled,node2,Evicted,10m,api-server,Volume detached,93.7,126.71,74.91,66.76,40.3,9.6,3325.6,7794.04,13.4,2.57,3.51,2.18,4.1718,0.7463,4.6756,0.7787,1.3252,1.4979
2024-05-03 17:00:00,redis,20.07,53.61,Pending,3,1,2,Normal,FailedMount,30s,scheduler,Pod scheduled,node3,Started,20m,api-server,Volume detached,156.24,182.15,75.34,81.45,37.02,5.64,4620.86,2310.95,15.67,9.36,1.2,1.61,3.1076,3.7459,2.9152,0.7409,1.5146,0.9965
2024-05-03 18:00:00,frontend,16.78,65.8,Running,4,0,1,Normal,BackOff,10s,scheduler,Mounting volume,node2,Evicted,20m,api-server,Resource constraint,239.87,180.75,58.42,69.49,6.35,1.33,3343.22,5221.56,10.11,13.79,3.26,2.44,3.6431,1.8163,3.4587,1.6267,0.3225,1.1686
2024-05-03 19:00:00,frontend,31.16,60.9,Pending,2,1,1,Normal,Scheduled,10s,controller,Mounting volume,node3,Started,10m,kubelet,Resource constraint,304.08,34.87,43.29,13.55,36.6,3.27,6360.2,6264.64,14.86,2.62,0.85,1.31,3.9467,0.8098,0.8862,1.131,0.8778,0.8118
2024-05-03 20:00:00,frauddetection,37.76,27.5,Failed,2,0,2,Normal,FailedMount,5m,kubelet,Mounting volume,node3,Failed,5m,api-server,Resource constraint,57.05,187.29,13.72,84.02,46.97,0.62,7816.76,5478.38,17.11,8.07,3.0,1.25,4.1047,2.1556,4.8944,0.9885,2.4691,2.3351
2024-05-03 21:00:00,recommendation,7.87,18.11,Unknown,3,0,2,Critical,BackOff,10s,controller,Container failed,node2,Evicted,20m,api-server,Resource constraint,391.63,144.49,26.06,19.14,47.82,7.78,3037.94,7278.22,10.24,12.25,4.1,1.03,1.9527,3.0125,4.9641,1.7022,2.3873,2.3423
2024-05-03 22:00:00,frontend,6.42,63.67,Failed,4,1,2,Warning,Scheduled,10s,kubelet,Mounting volume,node3,Evicted,15m,api-server,Node not ready,471.05,66.5,29.97,30.45,27.75,4.35,3712.72,5713.59,18.03,4.77,1.43,2.32,0.6386,2.9525,1.3775,0.6501,1.3687,1.0272
2024-05-03 23:00:00,recommendation,8.99,28.25,Pending,1,0,2,Warning,Killing,1m,controller,Pod scheduled,node1,Failed,10m,api-server,Resource constraint,453.44,63.04,61.98,40.95,8.71,5.17,7664.02,7538.33,16.67,9.03,3.84,0.72,3.9781,3.3492,3.1265,0.6554,1.3176,3.2885
2024-05-04 00:00:00,redis,21.0,23.71,Unknown,4,0,1,Warning,Killing,10s,scheduler,Container failed,node2,Started,15m,api-server,Volume detached,95.77,196.0,10.69,12.36,11.49,6.9,8724.57,5972.82,18.09,2.14,4.79,0.34,3.9724,2.5902,1.9548,0.611,1.867,2.237
2024-05-04 01:00:00,frauddetection,13.47,10.34,Failed,0,1,2,Warning,Scheduled,10m,kubelet,Mounting volume,node1,Evicted,5m,kubelet,Resource constraint,175.14,90.16,42.34,71.98,41.45,6.99,3895.28,1817.52,16.9,12.83,3.01,0.79,4.2764,2.3357,3.7145,1.539,0.6399,2.1993
2024-05-04 02:00:00,redis,36.97,39.71,Pending,3,0,2,Normal,Scheduled,5m,kubelet,Pod scheduled,node2,Evicted,20m,api-server,Node not ready,377.05,146.35,42.73,69.32,48.41,2.24,2638.68,3637.74,8.0,14.31,1.68,0.98,0.8125,3.5126,4.8941,1.6807,2.8719,2.6386
2024-05-04 03:00:00,frauddetection,9.38,62.43,Running,0,1,1,Critical,Killing,30s,kubelet,Mounting volume,node3,Started,15m,kubelet,Volume detached,462.48,168.57,48.1,24.29,32.43,7.6,7252.99,1560.74,18.19,2.33,1.2,0.44,3.5613,2.9477,2.9094,0.6705,2.9705,1.6328
2024-05-04 04:00:00,redis,11.08,59.09,Failed,0,1,1,Critical,FailedMount,10m,kubelet,Container failed,node3,Started,20m,kubelet,Volume detached,74.53,149.34,24.99,48.26,31.42,0.95,9596.97,2378.69,13.51,14.43,4.8,1.23,0.6972,2.0976,3.404,0.8724,2.7913,3.9141
2024-05-04 05:00:00,frontend,27.94,31.82,Running,4,0,2,Critical,FailedMount,30s,scheduler,Pod scheduled,node2,Failed,20m,api-server,Resource constraint,256.51,41.66,68.88,30.86,15.43,8.56,4524.71,4050.88,19.49,3.98,2.33,0.93,0.9423,2.3949,1.1968,0.9519,2.1359,1.804
2024-05-04 06:00:00,recommendation,34.49,16.36,Pending,1,0,2,Critical,Scheduled,1m,scheduler,Pod scheduled,node1,Failed,10m,api-server,Resource constraint,389.41,120.32,30.91,40.54,13.59,7.66,5339.85,2242.06,4.71,8.2,3.3,0.14,3.7928,0.7742,5.7863,1.7721,2.1676,2.9292
2024-05-04 07:00:00,frontend,40.19,45.17,Failed,1,0,2,Warning,BackOff,10s,controller,Pod scheduled,node1,Failed,20m,kubelet,Resource constraint,429.89,187.26,19.01,16.58,24.21,9.35,3154.35,2469.83,6.74,14.54,1.93,1.45,3.0646,1.6637,0.4979,0.9205,1.6052,2.1883
2024-05-04 08:00:00,recommendation,25.68,52.63,Unknown,4,0,1,Critical,BackOff,10m,scheduler,Pod scheduled,node1,Evicted,20m,kubelet,Node not ready,249.91,159.65,25.37,83.45,7.77,8.7,9098.54,4325.69,2.23,10.97,4.74,1.75,1.6461,0.0796,0.4958,1.5472,2.7277,3.902
2024-05-04 09:00:00,recommendation,30.85,63.58,Running,1,1,1,Critical,Scheduled,30s,kubelet,Pod scheduled,node3,Failed,5m,kubelet,Volume detached,116.67,25.87,63.63,47.88,18.54,9.54,9747.51,6079.29,5.05,6.65,2.72,1.92,2.0093,1.9612,3.0418,0.6022,2.7171,0.6692
2024-05-04 10:00:00,redis,47.18,51.27,Failed,2,1,1,Normal,Scheduled,30s,controller,Pod scheduled,node1,Started,15m,kubelet,Resource constraint,391.15,189.7,64.23,28.72,41.38,5.72,9274.39,6450.36,17.46,10.01,4.95,1.74,4.7248,3.5458,4.4964,1.2803,1.2638,1.3366
2024-05-04 11:00:00,frontend,41.99,47.26,Running,0,0,2,Critical,Scheduled,10m,controller,Container failed,node2,Evicted,10m,api-server,Node not ready,406.44,122.75,16.32,59.44,28.36,8.44,6123.48,5315.93,14.07,3.12,2.69,0.19,3.9367,2.5729,3.293,1.5566,1.2663,0.4293
2024-05-04 12:00:00,redis,9.32,10.7,Pending,2,1,1,Normal,FailedMount,1m,kubelet,Container failed,node1,Failed,5m,kubelet,Node not ready,469.84,88.35,58.13,33.13,48.7,3.79,5224.8,4853.21,6.66,5.85,2.5,1.25,4.0346,3.6432,3.9877,0.7557,2.2805,0.6308
2024-05-04 13:00:00,frontend,46.33,25.56,Pending,1,1,2,Warning,FailedMount,5m,scheduler,Mounting volume,node1,Failed,10m,kubelet,Node not ready,453.51,143.46,43.73,22.77,5.94,4.68,1284.24,5552.13,10.14,7.38,1.19,0.92,1.1975,1.1414,4.5535,0.121,0.4743,2.7377
2024-05-04 14:00:00,frontend,34.33,11.55,Pending,1,0,1,Critical,FailedMount,1m,scheduler,Mounting volume,node2,Failed,20m,api-server,Resource constraint,165.08,75.47,12.98,68.79,5.05,5.75,5550.59,772.47,17.07,9.71,2.76,2.44,4.6156,1.9685,5.9483,1.8443,2.9622,0.5109
2024-05-04 15:00:00,recommendation,1.75,41.03,Failed,3,0,2,Critical,FailedMount,5m,controller,Mounting volume,node1,Started,5m,kubelet,Resource constraint,422.31,68.83,27.65,55.06,48.45,6.54,7109.3,7587.18,6.29,8.46,1.27,1.35,3.2302,0.6579,3.2407,1.4241,0.0028,3.8345
2024-05-04 16:00:00,frontend,1.8,63.36,Failed,2,1,2,Normal,Killing,10s,kubelet,Pod scheduled,node2,Started,5m,api-server,Resource constraint,487.72,165.01,35.78,46.91,37.3,0.56,5852.86,1293.87,12.94,9.51,0.88,0.19,4.071,0.4246,0.1236,1.0813,0.1256,2.4756
2024-05-04 17:00:00,recommendation,49.62,1.35,Pending,2,0,2,Normal,Killing,5m,scheduler,Pod scheduled,node3,Started,15m,api-server,Node not ready,136.41,173.69,51.38,76.99,13.36,4.11,5252.86,5070.22,6.25,5.72,1.54,0.18,0.3109,1.2091,1.9147,0.3669,0.0694,1.0549
2024-05-04 18:00:00,frontend,27.9,52.08,Failed,0,1,2,Critical,BackOff,10m,kubelet,Mounting volume,node2,Evicted,15m,api-server,Resource constraint,123.42,48.12,53.94,29.07,35.4,6.94,9229.92,4785.17,7.56,14.23,4.15,2.95,2.0866,0.3026,3.9505,0.3385,2.8673,1.5992
2024-05-04 19:00:00,frauddetection,7.54,67.15,Pending,1,1,1,Critical,Scheduled,5m,kubelet,Container failed,node3,Evicted,10m,api-server,Node not ready,54.59,51.39,37.75,20.04,42.84,7.57,9111.44,4017.47,12.58,11.16,2.23,0.32,1.1689,1.6807,5.2909,1.4802,0.2205,1.1535
2024-05-04 20:00:00,frauddetection,48.22,53.0,Running,3,0,2,Normal,FailedMount,10m,scheduler,Pod scheduled,node1,Failed,10m,api-server,Resource constraint,138.99,162.79,43.94,27.38,21.72,3.56,9970.6,7317.63,2.27,4.3,1.72,2.57,3.1478,2.6398,5.4906,0.013,2.4259,0.9293
2024-05-04 21:00:00,frauddetection,34.58,20.11,Failed,4,1,1,Warning,BackOff,30s,controller,Pod scheduled,node3,Failed,5m,api-server,Node not ready,214.48,48.08,53.47,81.17,6.88,3.67,2955.72,4998.66,3.44,11.43,2.44,1.07,4.0832,3.9879,0.9066,1.4376,2.5074,3.8566
2024-05-04 22:00:00,frauddetection,14.55,36.73,Pending,4,1,2,Critical,FailedMount,10m,kubelet,Mounting volume,node1,Evicted,10m,api-server,Node not ready,422.95,149.72,48.8,30.67,5.71,9.07,8710.37,2062.93,5.39,1.94,1.91,1.08,2.329,3.9763,3.2537,1.209,0.6764,2.0766
2024-05-04 23:00:00,frauddetection,19.02,63.6,Failed,3,1,2,Normal,FailedMount,1m,controller,Mounting volume,node1,Started,10m,api-server,Volume detached,93.7,53.18,33.13,28.63,32.41,5.1,9044.69,7269.36,8.64,8.96,2.9,2.83,1.597,3.4015,2.2598,0.2895,2.4577,1.7633
2024-05-05 00:00:00,frauddetection,10.26,71.53,Pending,0,0,1,Warning,BackOff,10m,kubelet,Container failed,node3,Evicted,10m,api-server,Node not ready,405.04,21.31,27.7,85.63,48.04,6.53,9802.03,3068.32,15.75,6.64,1.61,0.76,1.0534,0.9026,5.3255,1.8728,2.2972,3.9486
2024-05-05 01:00:00,recommendation,37.33,61.33,Unknown,4,1,1,Critical,BackOff,5m,kubelet,Pod scheduled,node2,Started,10m,api-server,Node not ready,136.15,98.95,57.04,65.62,32.38,5.48,4792.77,2151.7,16.47,4.81,4.62,1.73,2.1344,2.4669,1.1552,1.4045,1.9161,3.1752
2024-05-05 02:00:00,redis,7.34,70.45,Failed,4,0,2,Normal,Scheduled,1m,controller,Container failed,node2,Evicted,5m,kubelet,Resource constraint,277.76,139.64,69.97,48.42,22.74,7.75,9720.63,2909.55,16.86,2.95,4.72,1.25,0.8172,2.388,3.2512,0.4751,2.5783,1.2563
2024-05-05 03:00:00,redis,48.43,72.99,Unknown,3,0,2,Normal,FailedMount,1m,kubelet,Container failed,node3,Evicted,20m,api-server,Resource constraint,316.08,65.29,11.96,18.68,8.32,4.21,9426.71,7273.25,11.18,6.61,3.39,2.69,0.2541,3.3486,1.2596,0.5252,2.3228,2.4309
2024-05-05 04:00:00,frontend,26.71,31.16,Unknown,2,0,1,Critical,FailedMount,30s,scheduler,Pod scheduled,node2,Started,15m,api-server,Node not ready,481.49,22.13,71.59,46.98,47.99,5.65,9598.04,878.02,10.64,5.11,0.7,0.03,2.6923,1.0157,1.8229,1.977,1.8272,0.2281
2024-05-05 05:00:00,recommendation,35.91,73.9,Unknown,2,0,1,Warning,Killing,10s,controller,Container failed,node2,Started,10m,api-server,Volume detached,246.91,159.88,16.12,80.75,37.47,1.46,7003.66,5051.91,10.54,13.77,2.98,0.95,2.3786,1.0516,4.9012,1.3698,1.8446,2.0602
2024-05-05 06:00:00,redis,10.68,72.32,Pending,3,1,1,Critical,Killing,10s,kubelet,Container failed,node3,Started,5m,kubelet,Volume detached,246.89,131.92,24.65,42.54,12.43,1.72,5645.56,2495.7,9.19,14.39,3.24,1.09,1.4178,1.6872,4.4719,1.5186,2.6204,1.5473
2024-05-05 07:00:00,redis,11.28,62.36,Running,3,0,1,Normal,Killing,1m,kubelet,Pod scheduled,node1,Evicted,15m,api-server,Node not ready,237.29,96.43,46.88,15.04,31.86,8.4,6770.69,581.45,2.32,3.62,2.09,2.87,1.3881,1.0603,2.6914,0.1128,0.5856,2.7244
2024-05-05 08:00:00,frontend,17.47,28.8,Running,3,1,2,Warning,Scheduled,30s,scheduler,Mounting volume,node2,Failed,15m,api-server,Node not ready,340.81,57.47,31.43,79.71,14.11,2.67,9454.97,586.31,18.99,4.2,4.79,1.56,1.4315,2.0567,5.9732,0.7611,1.1514,1.0145
2024-05-05 09:00:00,redis,20.73,11.38,Failed,2,0,1,Warning,FailedMount,10s,controller,Mounting volume,node2,Failed,10m,kubelet,Resource constraint,470.32,145.76,36.99,61.47,27.77,4.17,3937.07,4958.73,8.55,9.48,2.36,0.35,3.7851,3.2433,4.5249,1.706,2.1598,3.3691
2024-05-05 10:00:00,redis,31.74,34.38,Unknown,2,1,2,Critical,Scheduled,10s,scheduler,Container failed,node2,Evicted,5m,api-server,Volume detached,118.64,38.66,43.06,55.76,34.65,0.07,4177.88,5620.08,11.49,7.03,1.29,0.37,4.5727,2.1564,4.7642,1.8572,0.4816,3.5749
2024-05-05 11:00:00,recommendation,32.81,0.83,Running,1,1,1,Normal,FailedMount,10s,kubelet,Pod scheduled,node3,Started,15m,kubelet,Node not ready,492.96,195.64,51.15,51.16,33.39,1.64,3084.75,4181.88,10.61,12.01,3.22,1.27,1.1772,1.9322,3.7526,0.0111,1.898,3.4917
2024-05-05 12:00:00,frontend,33.75,59.48,Failed,3,1,2,Critical,FailedMount,10m,controller,Mounting volume,node3,Failed,10m,api-server,Node not ready,203.6,179.64,78.38,46.45,10.63,1.15,1170.57,1665.52,3.12,6.02,0.68,2.85,3.7702,2.7541,0.5729,0.5909,0.2555,2.3573
2024-05-05 13:00:00,frauddetection,28.18,48.6,Running,2,1,1,Critical,FailedMount,1m,kubelet,Container failed,node2,Started,10m,api-server,Volume detached,369.92,39.84,16.05,26.64,35.1,3.77,7176.61,3230.21,17.7,5.66,1.79,2.97,1.613,3.335,5.8294,1.7208,0.5089,0.8555
2024-05-05 14:00:00,redis,13.32,7.27,Unknown,2,0,1,Normal,BackOff,30s,kubelet,Pod scheduled,node2,Evicted,15m,kubelet,Node not ready,428.93,115.59,52.85,42.46,24.12,4.37,7528.55,7088.07,17.97,3.07,3.44,0.49,1.6511,3.2663,3.2329,1.8621,2.7059,2.4835
2024-05-05 15:00:00,recommendation,2.18,69.36,Unknown,1,1,2,Critical,Scheduled,1m,scheduler,Pod scheduled,node1,Failed,20m,api-server,Node not ready,61.39,194.76,19.77,18.57,37.87,0.85,1100.3,2487.27,10.4,12.56,3.72,2.74,4.7582,1.4888,5.9276,0.8762,0.4093,1.8828
2024-05-05 16:00:00,redis,23.85,26.55,Failed,2,0,1,Warning,Scheduled,30s,scheduler,Mounting volume,node3,Failed,5m,kubelet,Resource constraint,117.2,99.63,56.07,16.2,16.47,0.55,6891.93,6999.52,11.65,12.93,2.63,0.02,1.2284,1.9093,2.5842,0.397,2.4259,3.4629
2024-05-05 17:00:00,redis,12.97,46.94,Unknown,2,1,2,Critical,Scheduled,30s,controller,Pod scheduled,node1,Started,10m,kubelet,Resource constraint,371.68,123.42,45.92,71.21,41.58,7.63,9267.99,4833.69,12.2,14.25,4.73,1.89,0.121,0.1248,0.169,1.1586,0.8208,3.0949
2024-05-05 18:00:00,redis,40.76,72.81,Running,4,1,1,Normal,Scheduled,1m,kubelet,Container failed,node3,Failed,5m,api-server,Node not ready,198.64,110.16,71.33,55.38,19.93,6.51,9039.07,6732.31,18.7,11.14,2.24,0.85,0.893,1.7456,4.9741,0.1296,0.1822,3.223
2024-05-05 19:00:00,recommendation,21.54,39.64,Running,4,0,1,Warning,FailedMount,5m,controller,Mounting volume,node1,Failed,10m,api-server,Node not ready,159.46,83.12,27.46,77.67,16.8,5.59,1073.47,3642.63,18.46,7.67,2.33,0.4,2.3011,2.014,4.8655,0.8821,2.3928,3.4352
2024-05-05 20:00:00,frontend,47.23,60.46,Pending,3,1,1,Warning,BackOff,1m,kubelet,Container failed,node2,Evicted,20m,api-server,Node not ready,180.34,101.55,20.14,43.02,15.3,4.61,8967.9,6533.86,3.18,5.25,2.73,1.9,0.8451,0.4611,2.2177,0.5695,2.9497,0.2608
2024-05-05 21:00:00,frauddetection,7.56,74.21,Pending,2,1,2,Normal,BackOff,10s,kubelet,Mounting volume,node2,Started,15m,api-server,Resource constraint,481.06,61.01,15.37,88.42,13.85,8.06,8665.48,1433.56,3.01,12.49,2.65,0.67,4.5902,3.3677,5.4042,0.8067,1.941,1.0197
2024-05-05 22:00:00,redis,47.55,33.46,Running,1,0,1,Warning,Killing,30s,controller,Container failed,node2,Evicted,20m,api-server,Node not ready,327.47,114.81,72.7,65.92,43.45,7.82,6091.57,5950.04,19.36,12.63,1.16,2.16,0.7353,2.1862,5.2437,1.2722,0.0318,3.3433
2024-05-05 23:00:00,frontend,8.44,31.01,Failed,1,0,1,Warning,Scheduled,1m,kubelet,Mounting volume,node3,Evicted,20m,api-server,Node not ready,258.13,71.94,63.53,89.9,10.51,7.26,1438.13,3767.61,3.71,11.88,3.82,2.64,0.7786,2.9767,0.9903,1.2477,1.3962,0.8955
2024-05-06 00:00:00,recommendation,17.89,70.49,Unknown,1,1,1,Critical,Killing,10m,kubelet,Mounting volume,node2,Failed,20m,kubelet,Resource constraint,395.83,132.89,13.99,68.14,16.71,9.83,5793.68,2837.79,3.78,14.13,1.07,1.23,1.0129,3.9921,2.1546,0.1599,1.9412,1.0849
2024-05-06 01:00:00,frontend,2.17,72.8,Failed,0,0,2,Critical,BackOff,1m,scheduler,Pod scheduled,node1,Started,10m,api-server,Volume detached,200.54,52.39,39.45,80.73,8.36,1.15,2836.82,1081.74,7.22,7.03,3.97,0.39,3.411,1.6,4.8218,1.4018,1.2843,3.5016
2024-05-06 02:00:00,frontend,45.73,64.31,Failed,1,1,1,Critical,FailedMount,30s,scheduler,Container failed,node2,Evicted,15m,kubelet,Volume detached,191.6,196.92,23.16,69.94,8.87,5.08,8430.68,7588.56,2.34,6.68,0.43,1.12,0.1383,3.7939,3.5972,1.4091,0.5953,1.5038
2024-05-06 03:00:00,recommendation,44.23,23.31,Failed,0,0,2,Warning,BackOff,10m,kubelet,Pod scheduled,node3,Evicted,15m,api-server,Volume detached,244.91,194.22,48.05,88.88,20.75,6.21,7493.26,7358.45,11.08,1.44,3.36,0.96,3.67,2.5603,0.2361,0.8117,2.657,0.2073
